Employee_ID,Name,Department,Role,Annual_Salary,Bonus,Total_Compensation,Years_of_Experience,Gender,Age,Performance_Rating,Salary_Range,Education_Level_Bachelor's,Education_Level_Master's,Education_Level_PhD,Bonus_Percentage,Annual_Salary_Zscore,Total_Compensation_Category,Years_to_Retirement,Name_Initial,High_Performer
57192,Mary Miller,Engineering,Analyst,1.326801037757681,7944.26,175206.07,4,Male,30,0.14143448925695917,High,0,0,1,8965.128696118343,1.326801037757681,High,35,M,False
51523,James Rogers,Engineering,Manager,0.3701927914378165,28506.66,150140.0,14,Male,28,1.532308384838609,High,1,0,0,46619.11421896302,0.3701927914378165,High,37,J,False
67926,Angel Cross,HR,Sales Executive,-1.1214152604548555,7126.36,146281.9,8,Female,37,1.6192380033124625,Medium,0,0,1,38893.17103076015,-1.1214152604548555,High,28,A,False
70926,Alisha Jones,Marketing,Sales Executive,0.8040240994617777,46200.19,143785.05,13,Male,56,-0.29321360311230654,High,0,1,0,62768.921893473576,0.8040240994617777,High,9,A,False
50491,David Atkinson,Engineering,Analyst,-0.22720935226879713,39923.22,160510.14,3,Non-binary,56,-0.3801432215861597,Medium,1,0,0,90742.47055656322,-0.22720935226879713,High,9,D,False
37603,Deborah Watkins,Finance,Analyst,0.49633901737492364,11311.48,125449.78,24,Male,28,-0.3801432215861597,High,1,0,0,17464.13914953623,0.49633901737492364,High,37,D,False
51883,Jennifer Craig,Marketing,Consultant,1.4800526505692697,41534.04,75934.68,5,Female,24,0.3152937262046652,High,0,0,1,44654.08614869474,1.4800526505692697,Medium,41,J,False
67910,Reginald Brown,HR,Consultant,0.4255413792782167,23590.43,71484.86,12,Male,42,1.6192380033124625,High,0,0,1,37602.037923919874,0.4255413792782167,Low,23,R,False
17771,Angela Lee,Finance,Engineer,0.30214384096105845,9179.21,66957.32,11,Non-binary,46,-1.1625097878508381,High,0,0,1,15506.921609838037,0.30214384096105845,Low,19,A,False
99054,Lisa Morgan,Engineering,Consultant,0.876669616082927,6672.79,147486.99,22,Male,27,0.8368714370477841,High,0,0,1,8816.027088937399,0.876669616082927,High,38,L,False
95646,Joseph Wilcox,Marketing,Analyst,0.757036908463201,21240.54,103016.99,24,Non-binary,59,-0.6409320770077193,High,0,1,0,29396.811344215337,0.757036908463201,Medium,6,J,False
38408,William Donovan,Sales,Analyst,0.13957584058873912,37663.84,83889.27,22,Male,55,-0.03242474769074725,Medium,1,0,0,69073.95073772292,0.13957584058873912,Medium,10,W,False
85485,Heather Smith,Engineering,Consultant,1.1428420690959846,12137.32,143494.12,19,Male,32,-0.7278616954815721,High,0,1,0,14565.138568626255,1.1428420690959846,High,33,H,False
25222,Susan Williams,Sales,Manager,0.687641972394565,47960.31,122531.22,3,Male,59,-1.5971578802201036,High,0,1,0,68259.05495179606,0.687641972394565,Medium,6,S,False
66505,Ashley Burnett,Marketing,Sales Executive,0.5974400255332161,46202.07,140446.11,5,Female,53,-1.1625097878508381,High,0,0,1,68273.10197688926,0.5974400255332161,High,12,A,False
57893,Megan Smith,Marketing,Manager,0.6437526394778598,38516.81,180484.03,2,Non-binary,49,-0.20628398463845368,High,0,1,0,55819.76376210016,0.6437526394778598,High,16,M,False
77368,Casey Oliver,Engineering,Analyst,1.2595892092050622,25580.13,104875.67,1,Female,33,-0.3801432215861597,High,1,0,0,29509.906406064103,1.2595892092050622,Medium,32,C,False
33657,Amber Smith,Engineering,Analyst,-1.6865736349085787,18717.05,194333.64,26,Male,44,-1.3363690247985442,Low,0,0,1,892639.9437298005,-1.6865736349085787,High,21,A,False
98914,Ryan Lewis,Engineering,Sales Executive,0.8598276861981147,25837.39,141526.53,3,Male,53,-1.4232986432723975,High,0,1,0,34355.5972877449,0.8598276861981147,High,12,R,False
54323,Samuel Lowery,Engineering,Consultant,-1.5224087024780986,17288.01,59771.0,13,Female,37,1.532308384838609,Low,0,0,1,253858.0655376378,-1.5224087024780986,Low,28,S,False
22048,Laura Ramirez,Engineering,Sales Executive,-1.0516407361708078,23376.29,189648.16,16,Non-binary,24,0.8368714370477841,Medium,0,0,1,115005.80271807431,-1.0516407361708078,High,41,L,False
89189,James Becker,Engineering,Analyst,1.5043393256204578,42514.03,97373.71,2,Male,51,0.22836410773081198,High,0,1,0,45367.58709297507,1.5043393256204578,Medium,14,J,False
34430,Amanda Roberson,Engineering,Engineer,0.8776724513932591,9856.21,74760.33,9,Male,39,0.5760825816262249,High,0,0,1,13016.979869976025,0.8776724513932591,Low,26,A,False
71112,Sherri Vega,Marketing,Sales Executive,-0.49049877258399793,47476.02,165361.18,5,Non-binary,30,1.0107306739954904,Medium,0,1,0,130296.33410854284,-0.49049877258399793,High,35,S,False
53671,David Hamilton,Engineering,Analyst,-1.419863484732287,26834.67,91240.47,21,Male,43,-0.8147913139554254,Low,0,1,0,275107.3852847202,-1.419863484732287,Medium,22,D,False
13322,Ronald Robertson,Finance,Manager,-1.2101134296281033,22800.81,134586.75,27,Female,46,1.4453787663647562,Low,0,1,0,144525.50876009386,-1.2101134296281033,High,19,R,False
52549,Sara Adams,HR,Manager,-1.6281319417602886,46799.44,130942.26,27,Male,43,-1.2494394063246912,Low,1,0,0,1239811.838203113,-1.6281319417602886,High,22,S,False
46335,Jose Kane,Sales,Analyst,1.248225326612618,42233.44,51705.25,17,Non-binary,56,-0.20628398463845368,High,0,0,1,48905.67496791277,1.248225326612618,Low,9,J,False
40971,Cody Waller,Finance,Consultant,1.5986140829333126,48647.92,197684.69,20,Non-binary,45,-0.20628398463845368,High,1,0,0,50455.8358707002,1.5986140829333126,High,20,C,False
68981,Melissa Russell,Engineering,Analyst,0.8499469859398462,28646.35,59756.44,9,Female,40,-1.6840874986939567,High,0,1,0,38234.85478609767,0.8499469859398462,Low,25,M,False
67425,Valerie Dean,HR,Analyst,-0.7992237616182487,20634.31,62010.15,6,Non-binary,32,1.0976602924693433,Medium,1,0,0,74834.52455265015,-0.7992237616182487,Low,33,V,False
66491,Alyssa Collins,Marketing,Consultant,-0.11580623122577721,37169.77,127951.08,14,Non-binary,41,-0.9886505509031317,Medium,1,0,0,78758.45641777683,-0.11580623122577721,High,24,A,False
77607,Adam Ortiz,Finance,Manager,0.54642723497136,22514.38,135767.77,29,Female,22,0.8368714370477841,High,0,1,0,34005.61964923968,0.54642723497136,High,43,A,False
98456,Chad Hudson,Marketing,Sales Executive,0.9834213556549559,10724.36,171769.09,7,Female,37,1.4453787663647562,High,1,0,0,13617.50423217283,0.9834213556549559,High,28,C,False
42005,James Smith,Marketing,Engineer,-1.3931326164476368,9468.94,73838.3,1,Male,43,0.3152937262046652,Low,0,0,1,89994.26759581886,-1.3931326164476368,Low,22,J,False
50294,Crystal Reyes,HR,Engineer,0.9472574984211998,21411.04,135433.18,27,Male,57,-0.03242474769074725,High,1,0,0,27550.385485570536,0.9472574984211998,High,8,C,False
87538,Sean Brooks,Marketing,Analyst,0.43213094197932006,7767.32,97077.17,7,Non-binary,57,-0.11935436616460045,High,1,0,0,12343.520133186148,0.43213094197932006,Medium,8,S,False
14612,Jeremy Kelly,Marketing,Consultant,0.6495808077869475,10931.11,111073.94,12,Female,37,-0.46707284006001293,High,0,1,0,15803.382589824529,0.6495808077869475,Medium,28,J,False
22262,Michelle Phelps,Engineering,Analyst,-0.15593041659345067,30430.63,90470.83,10,Female,39,-0.03242474769074725,Medium,0,1,0,66092.26894558773,-0.15593041659345067,Medium,26,M,False
27076,Emily Smith,Engineering,Manager,1.4828501333354402,36663.73,175969.41,1,Female,44,-1.5971578802201036,High,0,1,0,39383.908940758454,1.4828501333354402,High,21,E,False
70665,Amy Meyer,Finance,Sales Executive,1.4289150204774705,19441.98,176517.81,7,Non-binary,39,0.4891529631523716,High,0,1,0,21237.700342378288,1.4289150204774705,High,26,A,False
79577,Calvin Garcia,Marketing,Analyst,-0.24678000812283116,35051.39,109451.79,4,Non-binary,54,-1.4232986432723975,Medium,1,0,0,80699.80712643979,-0.24678000812283116,Medium,11,C,False
22889,Dr. Amanda Byrd,Finance,Sales Executive,-0.5227786629191559,45903.98,166452.79,24,Non-binary,50,1.0107306739954904,Medium,0,1,0,129269.91794731485,-0.5227786629191559,High,15,D,False
89911,Christopher Bell,HR,Sales Executive,-0.7309653722346571,21854.91,171704.07,21,Female,32,-1.1625097878508381,Medium,0,0,1,74001.67188037129,-0.7309653722346571,High,33,C,False
49541,Tony Price,Sales,Sales Executive,-1.3433042171622498,35697.73,157105.85,14,Male,22,-0.9886505509031317,Low,0,1,0,298667.72826099367,-1.3433042171622498,High,43,T,False
18354,Christian Young,Finance,Sales Executive,1.7135462970842275,45035.09,69222.54,29,Non-binary,26,-1.5102282617462506,High,1,0,0,45163.07381752175,1.7135462970842275,Low,39,C,False
53703,Jeffrey Barrett,Engineering,Consultant,-1.4257382302264043,23709.34,128246.96,28,Non-binary,22,-1.6840874986939567,Low,0,0,1,247343.69760416826,-1.4257382302264043,High,43,J,False
97734,Eric Mclaughlin,Engineering,Manager,1.622961910343078,32339.33,45268.98,3,Male,44,-1.6840874986939567,High,1,0,0,33299.7349982577,1.622961910343078,Low,21,E,False
42849,Madison Shah,Sales,Engineer,-1.5613003351262793,48354.43,119232.3,28,Male,31,0.8368714370477841,Low,1,0,0,849291.3911297028,-1.5613003351262793,Medium,34,M,False
56241,Kristen Patterson,Marketing,Consultant,-0.7095294110182443,17684.62,136352.38,29,Male,30,1.184589910943197,Medium,0,1,0,58658.498472434585,-0.7095294110182443,High,35,K,False
32457,Nancy Chase,Marketing,Analyst,-1.4635611224316931,11149.67,127075.75,25,Female,31,-0.46707284006001293,Low,1,0,0,131177.78272223857,-1.4635611224316931,High,34,N,False
67194,Kara Evans,Finance,Sales Executive,1.4689501705458696,36853.94,137779.57,9,Male,25,0.054504870783105966,High,1,0,0,39758.67105079145,1.4689501705458696,High,40,K,False
20522,Joseph Butler,Engineering,Engineer,0.19797159025519678,22750.37,175278.85,11,Non-binary,38,-0.9017209324292785,High,1,0,0,40478.6230820316,0.19797159025519678,High,27,J,False
91258,Henry Williams,Marketing,Engineer,-0.3724157861342045,32920.22,164182.68,10,Male,23,1.2715195294170498,Medium,0,1,0,82657.62694810126,-0.3724157861342045,High,42,H,False
63378,Danielle Martinez,Finance,Sales Executive,-0.6459936947153824,26686.92,45633.21,2,Female,39,-1.6840874986939567,Medium,1,0,0,83468.11896026284,-0.6459936947153824,Low,26,D,False
18374,Brandon Martinez,Sales,Manager,1.1538738912128437,33621.09,79784.26,25,Female,34,-1.5971578802201036,High,0,1,0,40193.519928561895,1.1538738912128437,Medium,31,B,False
30737,Stacey Hill,Sales,Sales Executive,0.8819467794616296,6079.86,113069.7,3,Non-binary,49,-0.9017209324292785,High,0,0,1,8016.606340646941,0.8819467794616296,Medium,16,S,False
70190,Christopher Butler,Engineering,Consultant,-0.742998762255453,41531.31,184312.68,11,Non-binary,33,0.4022233446785184,Medium,0,1,0,142291.38731904904,-0.742998762255453,High,32,C,False
83053,Michael Anderson,Engineering,Sales Executive,-0.5975515211749263,47050.92,113509.0,13,Non-binary,47,-0.5540024585338661,Medium,0,0,1,141025.55911771086,-0.5975515211749263,Medium,18,M,False
33346,Roy Boyd,Engineering,Sales Executive,1.4127818876192655,12621.67,164553.35,8,Non-binary,29,-0.46707284006001293,High,1,0,0,13857.561638122053,1.4127818876192655,High,36,R,False
70020,Tiffany Patterson,Sales,Consultant,-0.48417504837432235,9688.38,118414.76,14,Female,35,-0.03242474769074725,Medium,1,0,0,26457.59859708292,-0.48417504837432235,Medium,30,T,False
94856,Marcus Willis DDS,Marketing,Manager,-0.6807909710033352,29982.1,101266.04,24,Male,29,-1.6840874986939567,Medium,1,0,0,96799.08448580049,-0.6807909710033352,Medium,36,M,False
18463,Vanessa Young,Sales,Analyst,-0.06704308701569457,22514.02,161363.83,9,Male,35,-1.5971578802201036,Medium,0,1,0,46330.23112772302,-0.06704308701569457,High,30,V,False
57729,Michael Davis DDS,Marketing,Engineer,-0.28643842164020766,5327.76,163979.1,3,Non-binary,38,0.5760825816262249,Medium,0,0,1,12596.466243987927,-0.28643842164020766,High,27,M,False
17539,Charles Allen,Sales,Manager,1.2305149064953815,23491.09,46413.89,18,Male,28,-0.29321360311230654,High,0,1,0,27363.440213322552,1.2305149064953815,Low,37,C,False
31032,Annette Snyder,HR,Analyst,-0.018989373535418224,29900.87,121105.32,16,Non-binary,52,0.3152937262046652,Medium,0,1,0,59832.471049209824,-0.018989373535418224,Medium,13,A,False
35850,Andrea Gray,Marketing,Analyst,-1.4376423447948732,25941.18,188580.55,23,Female,56,-1.5102282617462506,Low,1,0,0,280633.0017842119,-1.4376423447948732,High,9,A,False
56132,Hector Garcia,Sales,Consultant,0.401482203674997,16989.27,181955.45,1,Female,56,0.9238010555216369,High,0,0,1,27381.57873043749,0.401482203674997,High,9,H,False
92246,Chad Harmon,Sales,Sales Executive,-0.9882808725053028,43244.03,147904.03,5,Non-binary,51,1.0107306739954904,Medium,1,0,0,195274.17630876176,-0.9882808725053028,High,14,C,False
66770,Edward Carroll,Sales,Consultant,-0.5256857763385251,41395.62,71182.05,5,Female,34,0.4022233446785184,Medium,1,0,0,116848.60077184264,-0.5256857763385251,Low,31,E,False
12010,Heather Johnson,Engineering,Sales Executive,0.411415184447074,14407.02,76641.2,4,Male,37,0.8368714370477841,High,0,0,1,23113.53420912524,0.411415184447074,Medium,28,H,False
66134,Ann Buchanan,HR,Sales Executive,0.2117492483276141,20672.14,76018.27,11,Male,47,-1.5971578802201036,High,0,0,1,36523.870672645746,0.2117492483276141,Medium,18,A,False
83797,Sharon Ali,Engineering,Engineer,-1.3893231096747674,33369.0,193646.51,12,Non-binary,29,-0.20628398463845368,Low,0,1,0,313881.32065413176,-1.3893231096747674,High,36,S,False
18408,Shannon Castillo,Marketing,Analyst,1.3979649563026486,35597.08,196719.19,27,Female,45,-1.0755801693769849,High,0,1,0,39266.079051058165,1.3979649563026486,High,20,S,False
56331,Anthony Roman,Finance,Consultant,1.4294771152138146,34890.47,104888.22,29,Non-binary,30,-0.20628398463845368,High,1,0,0,38106.3421639454,1.4294771152138146,Medium,35,A,False
20251,Hannah Farrell,Sales,Engineer,-1.0101090960010812,49411.53,81060.31,23,Male,35,-0.11935436616460045,Medium,1,0,0,229622.57728248133,-1.0101090960010812,Medium,30,H,False
21382,George Patton,Finance,Analyst,1.103926355726292,32465.74,105886.24,27,Non-binary,55,-0.9017209324292785,High,0,1,0,39489.304737383536,1.103926355726292,Medium,10,G,False
81492,Lisa Kaufman,HR,Manager,1.0813025178658229,5627.42,151929.49,25,Male,22,1.2715195294170498,High,1,0,0,6899.352847155187,1.0813025178658229,High,43,L,False
55542,Melvin Anderson,Sales,Consultant,1.2615565407822684,6942.61,174702.08,8,Non-binary,54,0.6630122001000778,High,0,1,0,8003.960870465338,1.2615565407822684,High,11,M,False
24048,David Scott,Sales,Analyst,1.325428753483099,27786.085,189060.61,13,Female,46,1.0976602924693433,High,1,0,0,56096.36388179363,1.325428753483099,High,19,D,False
19036,Javier Morales,Marketing,Engineer,0.9001717665753833,36748.92,67147.61,13,Male,55,1.0976602924693433,High,0,1,0,48123.31105998442,0.9001717665753833,Low,10,J,False
91274,Wayne Martinez,Engineering,Analyst,-1.0393320021106187,34094.57,198084.1,8,Non-binary,26,-1.77101711716781,Medium,0,1,0,164870.74527312105,-1.0393320021106187,High,39,W,False
59530,Christina Cisneros,Sales,Engineer,1.2552730567256458,45319.02,78153.9,13,Male,44,0.3152937262046652,High,0,0,1,52356.0523705704,1.2552730567256458,Medium,21,C,False
29645,Ann Rivas,Engineering,Sales Executive,-1.6164863780964742,41435.91,175616.28,18,Non-binary,39,-0.8147913139554254,Low,0,1,0,1008400.3424132266,-1.6164863780964742,High,26,A,False
91158,Daniel Hess,Finance,Sales Executive,-0.9059609260167313,11032.13,122695.38,9,Non-binary,25,-0.8147913139554254,Medium,0,1,0,45013.02349573093,-0.9059609260167313,Medium,40,D,False
15922,James Cain,Finance,Analyst,-0.31357042404899116,37859.25,156004.46,21,Male,49,-1.2494394063246912,Medium,0,1,0,91190.427802577,-0.31357042404899116,High,16,J,False
90009,Kristen Morris,Engineering,Manager,-1.211106442538872,46130.29,151939.82,28,Male,40,1.6192380033124625,Low,1,0,0,292931.42131738656,-1.211106442538872,High,25,K,False
63690,Ronald Williams,Finance,Consultant,-0.3386996075014985,17103.73,46413.77,8,Non-binary,36,-0.29321360311230654,Medium,1,0,0,41925.822067118526,-0.3386996075014985,Low,29,R,False
46486,David Martin,Sales,Analyst,-1.4379591963937144,32160.88,45228.94,5,Female,54,0.14143448925695917,Low,0,1,0,348260.7628423806,-1.4379591963937144,Low,11,D,False
73047,Robert Carter,Finance,Engineer,-1.30096397171228,35714.14,75929.48,23,Male,52,1.532308384838609,Low,1,0,0,271220.3983311907,-1.30096397171228,Medium,13,R,False
90106,Adam Martin,Engineering,Manager,-1.3687794025606919,15392.64,175515.54,14,Male,59,0.4891529631523716,Low,0,1,0,137178.15144592087,-1.3687794025606919,High,6,A,False
33775,Tiffany Evans,Sales,Sales Executive,1.3697356968070777,18519.81,125907.12,9,Female,50,-1.3363690247985442,High,0,0,1,20612.93435449176,1.3697356968070777,High,15,T,False
58618,Dustin Scott,HR,Analyst,1.594287474351134,8896.76,78961.87,25,Female,37,-1.5102282617462506,High,0,1,0,9239.296281495564,1.594287474351134,Medium,28,D,False
85115,David Jackson,HR,Engineer,-1.3851390843120677,21525.32,61179.44,22,Non-binary,59,-1.5102282617462506,Low,0,1,0,200212.91634894125,-1.3851390843120677,Low,6,D,False
36953,Amy Brown,Sales,Consultant,1.6507827481277415,47469.62,45909.92,8,Male,58,0.4022233446785184,High,1,0,0,48480.61858838929,1.6507827481277415,Low,7,A,False
35258,Claudia Mcgee,Sales,Manager,-1.065168081480141,25512.51,69163.88,8,Male,33,-0.9886505509031317,Medium,0,0,1,127960.48398696347,-1.065168081480141,Low,32,C,False
68181,Sandra Murphy,Marketing,Manager,0.23751055071981045,37772.38,146846.84,22,Female,29,-0.5540024585338661,High,0,0,1,65875.99569792434,0.23751055071981045,High,36,S,False
33670,Amy Turner,Engineering,Analyst,0.8886605479894782,18375.07,181222.97,1,Male,58,-0.7278616954815721,High,0,1,0,24167.046576917845,0.8886605479894782,High,7,A,False
80389,Rhonda Alexander,HR,Consultant,0.4657305192236532,10444.87,113058.58,25,Female,35,-1.0755801693769849,High,1,0,0,16347.961445068813,0.4657305192236532,Medium,30,R,False
51798,Denise Jordan,HR,Analyst,-0.6653596644365647,46900.16,154178.73,5,Male,40,-1.4232986432723975,Medium,0,1,0,149284.73956876784,-0.6653596644365647,High,25,D,False
28747,Caleb Garcia,Marketing,Sales Executive,-0.17998072035190327,7757.34,134767.82,4,Female,35,1.3584491478909024,Medium,0,0,1,17104.681224701028,-0.17998072035190327,High,30,C,False
79331,Melinda Vaughn,Engineering,Analyst,0.16360206362567958,7311.42,145452.87,21,Male,39,-1.5102282617462506,High,0,1,0,13241.333118936629,0.16360206362567958,High,26,M,False
99013,Travis Crawford,Finance,Sales Executive,-1.330257535728359,9079.98,156863.69,15,Non-binary,47,-0.03242474769074725,Low,0,0,1,73659.87168563157,-1.330257535728359,High,18,T,False
48988,David Zhang,Finance,Analyst,0.9973108623417644,9372.19,158422.18,27,Male,47,-0.03242474769074725,High,1,0,0,11840.599412732348,0.9973108623417644,High,18,D,False
32652,Michele Butler,Sales,Manager,1.5551189134055667,9556.51,62702.13,27,Non-binary,57,-1.2494394063246912,High,0,0,1,10041.720036545623,1.5551189134055667,Low,8,M,False
39034,Jesse Cisneros,Finance,Consultant,1.6248636536393226,39206.62,197885.86,20,Female,41,1.6192380033124625,High,1,0,0,40348.28342633784,1.6248636536393226,High,24,J,False
74493,Brittany Lewis,HR,Consultant,1.1999247857368436,10916.53,112198.53,18,Non-binary,38,0.5760825816262249,High,1,0,0,12847.482303871782,1.1999247857368436,Medium,27,B,False
14252,Douglas Hansen,Sales,Manager,-0.1754975870798972,11388.28,176100.5,15,Non-binary,28,0.14143448925695917,Medium,1,0,0,25039.72008723222,-0.1754975870798972,High,37,D,False
47539,Kristina Shields,Sales,Manager,-1.6881176527497324,20772.35,48519.99,5,Female,58,-0.7278616954815721,Low,1,0,0,1012056.1585749605,-1.6881176527497324,Low,7,K,False
71909,Jeffrey Bradley,Finance,Consultant,-0.372341642860076,13504.77,113036.92,11,Male,58,1.3584491478909024,Medium,0,1,0,33906.59542299612,-0.372341642860076,Medium,7,J,False
70952,Heather Collins,Marketing,Analyst,0.8344317136993825,19246.5,56341.14,4,Male,39,0.3152937262046652,High,1,0,0,25842.334795584862,0.8344317136993825,Low,26,H,False
88001,Curtis Wilkinson,Engineering,Analyst,-0.4213405246596963,7585.14,190376.83,12,Non-binary,47,1.184589910943197,Medium,0,0,1,19741.381587807286,-0.4213405246596963,High,18,C,False
28097,Jenny Bishop,Sales,Consultant,0.9267061868687521,7714.38,175938.08,11,Male,50,-0.46707284006001293,High,0,0,1,10002.321686794312,0.9267061868687521,High,15,J,False
40780,Thomas Ortega,Marketing,Manager,0.25625675871365877,40316.37,69599.29,5,Female,30,-0.20628398463845368,High,0,0,1,69658.91640428232,0.25625675871365877,Low,35,T,False
84803,Luke Myers,HR,Engineer,-1.2388474337206286,5710.5,154567.94,22,Male,45,-0.46707284006001293,Low,0,0,1,38193.877795638946,-1.2388474337206286,High,20,L,False
67808,Ryan Miller,Marketing,Manager,0.7847541357750439,35368.7,72175.64,24,Male,32,0.3152937262046652,High,0,0,1,48416.87822854242,0.7847541357750439,Low,33,R,False
43017,Jason Smith,HR,Manager,0.2877049136018591,24923.78,168917.05,24,Non-binary,34,1.7061676217863153,High,0,0,1,42402.00204103742,0.2877049136018591,High,31,J,False
60135,Angela Moore,Marketing,Engineer,0.7139032666097322,38580.26,137878.12,20,Female,30,-0.03242474769074725,High,0,1,0,54326.01835029266,0.7139032666097322,High,35,A,False
84025,Todd Payne,Finance,Sales Executive,-0.6842753880357934,31654.59,108524.59,24,Non-binary,28,-1.3363690247985442,Medium,1,0,0,102529.97997348107,-0.6842753880357934,Medium,37,T,False
18732,Nichole Miller,Engineering,Manager,0.50855839928424,46604.43,144484.87,29,Male,42,1.532308384838609,High,0,1,0,71566.36074147388,0.50855839928424,High,23,N,False
28087,Michael Mccann,Engineering,Consultant,1.5310549850283637,30299.67,96465.14,28,Male,28,-0.3801432215861597,High,1,0,0,32070.891979652006,1.5310549850283637,Medium,37,M,False
41341,Darlene Ingram,Engineering,Engineer,0.3588178190394127,6735.29,114947.7,15,Female,31,-1.6840874986939567,High,0,1,0,11073.877279738002,0.3588178190394127,Medium,34,D,False
74795,Cynthia Bell,Sales,Engineer,-0.6727996568289579,46549.95,186034.1,9,Male,42,-0.8147913139554254,Medium,1,0,0,149184.34258070952,-0.6727996568289579,High,23,C,False
85432,Jordan Lee,HR,Analyst,1.510095885468207,14189.71,100831.0,7,Non-binary,24,1.532308384838609,High,1,0,0,15115.469604332598,1.510095885468207,Medium,41,J,False
13819,Jose Kirk,Sales,Manager,-0.1625668733311828,44540.19,106682.84,2,Male,51,0.054504870783105966,Medium,1,0,0,97138.80209128794,-0.1625668733311828,Medium,14,J,False
91693,Stephen Johnson,Sales,Manager,0.6932420075524863,30877.48,168394.93,18,Female,28,1.184589910943197,High,0,1,0,43845.747499262405,0.6932420075524863,High,37,S,False
47532,Colleen Scott,Marketing,Manager,0.2079175619428263,16812.57,63185.24,10,Female,50,-0.03242474769074725,High,0,0,1,29762.569029247745,0.2079175619428263,Low,15,C,False
70851,Andrew Solis,Finance,Consultant,-0.1764620833467704,8119.18,58880.19,18,Female,55,1.7061676217863153,Medium,1,0,0,17862.73711779381,-0.1764620833467704,Low,10,A,False
17277,Elizabeth Price,Finance,Engineer,-0.9629349625591879,18564.06,68970.67,29,Non-binary,32,-1.2494394063246912,Medium,0,0,1,81161.50186609905,-0.9629349625591879,Low,33,E,False
24370,Ryan Thompson,Finance,Manager,0.3771480008839825,32147.94,164754.58,21,Male,38,-0.29321360311230654,High,0,1,0,52402.84686805047,0.3771480008839825,High,27,R,False
84377,Zachary Hayes,Sales,Consultant,-0.7263320513047999,22169.75,127844.85,7,Non-binary,41,-0.3801432215861597,Medium,0,0,1,74731.12139370335,-0.7263320513047999,High,24,Z,False
16137,Corey Decker,Marketing,Engineer,0.6370068689385282,39667.04,142679.85,20,Non-binary,25,-0.46707284006001293,High,0,1,0,57648.5214053453,0.6370068689385282,High,40,C,False
26970,Justin Jenkins,Sales,Manager,0.7244344632004219,14482.05,123115.15,17,Female,50,-0.9886505509031317,High,0,1,0,20306.152551079045,0.7244344632004219,Medium,15,J,False
29457,Catherine Goodwin,Sales,Consultant,-0.27565786284123023,35086.11,80998.91,27,Non-binary,39,0.7499418185739309,Medium,0,1,0,82351.72960987041,-0.27565786284123023,Medium,26,C,False
96105,Dalton Byrd,Marketing,Engineer,1.1793646023396291,35750.97,101063.03,15,Male,26,1.184589910943197,High,1,0,0,42369.06350959038,1.1793646023396291,Medium,39,D,False
41996,Kendra Brewer,Finance,Consultant,-0.2486830188254721,21652.29,155562.36,28,Male,36,1.532308384838609,Medium,1,0,0,49913.46703443729,-0.2486830188254721,High,29,K,False
30672,Jessica Bradley,Engineering,Consultant,0.936005464443147,6910.34,154534.58,12,Male,47,1.0107306739954904,High,1,0,0,8928.908936008153,0.936005464443147,High,18,J,False
87785,Anthony Lopez,Sales,Consultant,0.23121787796682122,28125.96,60562.58,27,Non-binary,56,1.6192380033124625,High,0,0,1,49207.43944369253,0.23121787796682122,Low,9,A,False
52460,Allen Pitts,Sales,Engineer,1.6233719163119773,35065.93,153121.72,19,Male,30,0.14143448925695917,High,0,0,1,36102.932766337355,1.6233719163119773,High,35,A,False
79129,Stephanie Lopez,Marketing,Manager,-1.3373496250652246,35541.06,83747.37,27,Male,43,1.0976602924693433,Low,1,0,0,293163.6602744578,-1.3373496250652246,Medium,22,S,False
10314,Michelle Reed,Engineering,Consultant,-1.2832301045767296,30149.06,96586.91,7,Female,28,0.9238010555216369,Low,0,1,0,220434.72621698646,-1.2832301045767296,Medium,37,M,False
60418,Stephen Herman,Finance,Consultant,0.2957640340183882,26773.91,144987.54,1,Male,32,-1.5102282617462506,High,1,0,0,45370.966834621715,0.2957640340183882,High,33,S,False
37597,Tracy Young,Marketing,Manager,-1.208482594448867,43172.14,192522.23,22,Female,32,1.0976602924693433,Low,1,0,0,272841.71967747045,-1.208482594448867,High,33,T,False
21758,Sandra Gibbs,Marketing,Consultant,-1.3139694624383214,12970.01,154696.38,24,Non-binary,44,1.3584491478909024,Low,0,0,1,101371.41584254861,-1.3139694624383214,High,21,S,False
72905,Stephanie Norris,Engineering,Engineer,1.1146223151483787,45608.26,146104.34,27,Female,57,-0.8147913139554254,High,0,0,1,55268.6067020357,1.1146223151483787,High,8,S,False
99927,Joshua Mclean,Sales,Sales Executive,1.1145310618879127,18824.69,45869.51,16,Non-binary,55,1.0976602924693433,High,0,1,0,22812.69710435296,1.1145310618879127,Low,10,J,False
11959,Kimberly Lane,Engineering,Engineer,-1.4868728451132465,12951.77,71037.68,25,Non-binary,28,-1.5102282617462506,Low,0,1,0,165404.36532556653,-1.4868728451132465,Low,37,K,False
41044,Nicholas Campbell,HR,Engineer,-0.09196188100657177,38002.18,67752.91,14,Non-binary,51,0.8368714370477841,Medium,1,0,0,79370.91242087472,-0.09196188100657177,Low,14,N,False
96572,Leah Harrington,Sales,Consultant,0.08293037915428042,30582.03,134537.27,27,Non-binary,55,0.3152937262046652,Medium,0,0,1,57810.468048496165,0.08293037915428042,High,10,L,False
